Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Bosnia and Herzegovina,BIH,"Population ages 0-14, male",SP.POP.0014.MA.IN,217904
Bosnia and Herzegovina,BIH,"Population ages 15-64, male",SP.POP.1564.MA.IN,1035050
Bosnia and Herzegovina,BIH,"Population ages 15-64, female",SP.POP.1564.FE.IN,1039632
Bosnia and Herzegovina,BIH,"Population ages 80 and above, male",SP.POP.80UP.MA,42797
Bosnia and Herzegovina,BIH,"Population ages 80 and above, female",SP.POP.80UP.FE,123550
Bosnia and Herzegovina,BIH,"Population, female",SP.POP.TOTL.FE.IN,1670406
Bosnia and Herzegovina,BIH,"Population, male",SP.POP.TOTL.MA.IN,1514667
Botswana,BWA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Botswana,BWA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Botswana,BWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Botswana,BWA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Botswana,BWA,"Population ages 0-14, female",SP.POP.0014.FE.IN,397546
Botswana,BWA,"Population ages 0-14, male",SP.POP.0014.MA.IN,403108
Botswana,BWA,"Population ages 15-64, male",SP.POP.1564.MA.IN,790449
Botswana,BWA,"Population ages 15-64, female",SP.POP.1564.FE.IN,790684
Botswana,BWA,"Population ages 80 and above, male",SP.POP.80UP.MA,5140
Botswana,BWA,"Population ages 80 and above, female",SP.POP.80UP.FE,9991
Botswana,BWA,"Population, female",SP.POP.TOTL.FE.IN,1243275
Botswana,BWA,"Population, male",SP.POP.TOTL.MA.IN,1236969
Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Brazil,BRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Brazil,BRA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Brazil,BRA,"Population ages 0-14, female",SP.POP.0014.FE.IN,20622116
Brazil,BRA,"Population ages 0-14, male",SP.POP.0014.MA.IN,21470798
Brazil,BRA,"Population ages 15-64, male",SP.POP.1564.MA.IN,72580447
Brazil,BRA,"Population ages 15-64, female",SP.POP.1564.FE.IN,74015441
Brazil,BRA,"Population ages 80 and above, male",SP.POP.80UP.MA,1557629
Brazil,BRA,"Population ages 80 and above, female",SP.POP.80UP.FE,2430382
Brazil,BRA,"Population, female",SP.POP.TOTL.FE.IN,107227668
Brazil,BRA,"Population, male",SP.POP.TOTL.MA.IN,103913061
British Virgin Islands,VGB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
British Virgin Islands,VGB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
British Virgin Islands,VGB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
British Virgin Islands,VGB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
British Virgin Islands,VGB,"Population ages 0-14, female",SP.POP.0014.FE.IN,2906
British Virgin Islands,VGB,"Population ages 0-14, male",SP.POP.0014.MA.IN,2996
British Virgin Islands,VGB,"Population ages 15-64, male",SP.POP.1564.MA.IN,13804
British Virgin Islands,VGB,"Population ages 15-64, female",SP.POP.1564.FE.IN,15692
British Virgin Islands,VGB,"Population ages 80 and above, male",SP.POP.80UP.MA,190
British Virgin Islands,VGB,"Population ages 80 and above, female",SP.POP.80UP.FE,316
British Virgin Islands,VGB,"Population, female",SP.POP.TOTL.FE.IN,20572
British Virgin Islands,VGB,"Population, male",SP.POP.TOTL.MA.IN,18413
Brunei Darussalam,BRN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Brunei Darussalam,BRN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Brunei Darussalam,BRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Brunei Darussalam,BRN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Brunei Darussalam,BRN,"Population ages 0-14, female",SP.POP.0014.FE.IN,46361
Brunei Darussalam,BRN,"Population ages 0-14, male",SP.POP.0014.MA.IN,50130
Brunei Darussalam,BRN,"Population ages 15-64, male",SP.POP.1564.MA.IN,179743
Brunei Darussalam,BRN,"Population ages 15-64, female",SP.POP.1564.FE.IN,152832
Brunei Darussalam,BRN,"Population ages 80 and above, male",SP.POP.80UP.MA,1744
Brunei Darussalam,BRN,"Population ages 80 and above, female",SP.POP.80UP.FE,2259
Brunei Darussalam,BRN,"Population, female",SP.POP.TOTL.FE.IN,215060
Brunei Darussalam,BRN,"Population, male",SP.POP.TOTL.MA.IN,243889
Bulgaria,BGR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Bulgaria,BGR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Bulgaria,BGR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Bulgaria,BGR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Bulgaria,BGR,"Population ages 0-14, female",SP.POP.0014.FE.IN,455801
Bulgaria,BGR,"Population ages 0-14, male",SP.POP.0014.MA.IN,481418
Bulgaria,BGR,"Population ages 15-64, male",SP.POP.1564.MA.IN,2080521
Bulgaria,BGR,"Population ages 15-64, female",SP.POP.1564.FE.IN,2021406
Bulgaria,BGR,"Population ages 80 and above, male",SP.POP.80UP.MA,103166
Bulgaria,BGR,"Population ages 80 and above, female",SP.POP.80UP.FE,207587
Bulgaria,BGR,"Population, female",SP.POP.TOTL.FE.IN,3326573
Bulgaria,BGR,"Population, male",SP.POP.TOTL.MA.IN,3120023
Burkina Faso,BFA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Burkina Faso,BFA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Burkina Faso,BFA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Burkina Faso,BFA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Burkina Faso,BFA,"Population ages 0-14, female",SP.POP.0014.FE.IN,4806075
Burkina Faso,BFA,"Population ages 0-14, male",SP.POP.0014.MA.IN,4957142
Burkina Faso,BFA,"Population ages 15-64, male",SP.POP.1564.MA.IN,6267051
Burkina Faso,BFA,"Population ages 15-64, female",SP.POP.1564.FE.IN,6392069
Burkina Faso,BFA,"Population ages 80 and above, male",SP.POP.80UP.MA,21591
Burkina Faso,BFA,"Population ages 80 and above, female",SP.POP.80UP.FE,38052
Burkina Faso,BFA,"Population, female",SP.POP.TOTL.FE.IN,11557013
Burkina Faso,BFA,"Population, male",SP.POP.TOTL.MA.IN,11468763
Burundi,BDI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Burundi,BDI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Burundi,BDI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Burundi,BDI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Burundi,BDI,"Population ages 0-14, female",SP.POP.0014.FE.IN,3087693
Burundi,BDI,"Population ages 0-14, male",SP.POP.0014.MA.IN,3122491
Burundi,BDI,"Population ages 15-64, male",SP.POP.1564.MA.IN,3528074
Burundi,BDI,"Population ages 15-64, female",SP.POP.1564.FE.IN,3607547
Burundi,BDI,"Population ages 80 and above, male",SP.POP.80UP.MA,14494
Burundi,BDI,"Population ages 80 and above, female",SP.POP.80UP.FE,24095
Burundi,BDI,"Population, female",SP.POP.TOTL.FE.IN,6889475
Burundi,BDI,"Population, male",SP.POP.TOTL.MA.IN,6799975
Cabo Verde,CPV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Cabo Verde,CPV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Cabo Verde,CPV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Cabo Verde,CPV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Cabo Verde,CPV,"Population ages 0-14, female",SP.POP.0014.FE.IN,66932
Cabo Verde,CPV,"Population ages 0-14, male",SP.POP.0014.MA.IN,70811
Cabo Verde,CPV,"Population ages 15-64, male",SP.POP.1564.MA.IN,181552
Cabo Verde,CPV,"Population ages 15-64, female",SP.POP.1564.FE.IN,168669
Cabo Verde,CPV,"Population ages 80 and above, male",SP.POP.80UP.MA,1805
Cabo Verde,CPV,"Population ages 80 and above, female",SP.POP.80UP.FE,4367
Cabo Verde,CPV,"Population, female",SP.POP.TOTL.FE.IN,256640
Cabo Verde,CPV,"Population, male",SP.POP.TOTL.MA.IN,265691
Cambodia,KHM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Cambodia,KHM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Cambodia,KHM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Cambodia,KHM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Cambodia,KHM,"Population ages 0-14, female",SP.POP.0014.FE.IN,2567339
Cambodia,KHM,"Population ages 0-14, male",SP.POP.0014.MA.IN,2679088
Cambodia,KHM,"Population ages 15-64, male",SP.POP.1564.MA.IN,5451936
Cambodia,KHM,"Population ages 15-64, female",SP.POP.1564.FE.IN,5686846
Cambodia,KHM,"Population ages 80 and above, male",SP.POP.80UP.MA,48482
Cambodia,KHM,"Population ages 80 and above, female",SP.POP.80UP.FE,87091
Cambodia,KHM,"Population, female",SP.POP.TOTL.FE.IN,8889929
Cambodia,KHM,"Population, male",SP.POP.TOTL.MA.IN,8533951
Cameroon,CMR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Cameroon,CMR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Cameroon,CMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Cameroon,CMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Cameroon,CMR,"Population ages 0-14, female",SP.POP.0014.FE.IN,5880422
Cameroon,CMR,"Population ages 0-14, male",SP.POP.0014.MA.IN,5968170
Cameroon,CMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7820546
Cameroon,CMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7916253
Cameroon,CMR,"Population ages 80 and above, male",SP.POP.80UP.MA,39898
Cameroon,CMR,"Population ages 80 and above, female",SP.POP.80UP.FE,58849
Cameroon,CMR,"Population, female",SP.POP.TOTL.FE.IN,14232102
Cameroon,CMR,"Population, male",SP.POP.TOTL.MA.IN,14140585
Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Canada,CAN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Canada,CAN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Canada,CAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,2996874
Canada,CAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3139905
Canada,CAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,13189143
Canada,CAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,13009666
Canada,CAN,"Population ages 80 and above, male",SP.POP.80UP.MA,775812
Canada,CAN,"Population ages 80 and above, female",SP.POP.80UP.FE,1114542
Canada,CAN,"Population, female",SP.POP.TOTL.FE.IN,20185580
Canada,CAN,"Population, male",SP.POP.TOTL.MA.IN,19912181
Caribbean small states,CSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Caribbean small states,CSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Caribbean small states,CSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Caribbean small states,CSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Caribbean small states,CSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,370819
Caribbean small states,CSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,383044
Caribbean small states,CSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,1046330
Caribbean small states,CSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,1073211
Caribbean small states,CSS,"Population ages 80 and above, male",SP.POP.80UP.MA,19048
Caribbean small states,CSS,"Population ages 80 and above, female",SP.POP.80UP.FE,32645
Caribbean small states,CSS,"Population, female",SP.POP.TOTL.FE.IN,1602703
Caribbean small states,CSS,"Population, male",SP.POP.TOTL.MA.IN,1549691
Cayman Islands,CYM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Cayman Islands,CYM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Cayman Islands,CYM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Cayman Islands,CYM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Cayman Islands,CYM,"Population ages 0-14, female",SP.POP.0014.FE.IN,5883
Cayman Islands,CYM,"Population ages 0-14, male",SP.POP.0014.MA.IN,6018
Cayman Islands,CYM,"Population ages 15-64, male",SP.POP.1564.MA.IN,27778
Cayman Islands,CYM,"Population ages 15-64, female",SP.POP.1564.FE.IN,27121
Cayman Islands,CYM,"Population ages 80 and above, male",SP.POP.80UP.MA,451
Cayman Islands,CYM,"Population ages 80 and above, female",SP.POP.80UP.FE,628
Cayman Islands,CYM,"Population, female",SP.POP.TOTL.FE.IN,36362
Cayman Islands,CYM,"Population, male",SP.POP.TOTL.MA.IN,36676
Central African Republic,CAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Central African Republic,CAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Central African Republic,CAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Central African Republic,CAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Central African Republic,CAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,1256335
Central African Republic,CAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,1276927
Central African Republic,CAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,1144575
Central African Republic,CAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,1366626
Central African Republic,CAF,"Population ages 80 and above, male",SP.POP.80UP.MA,2698
Central African Republic,CAF,"Population ages 80 and above, female",SP.POP.80UP.FE,4251
Central African Republic,CAF,"Population, female",SP.POP.TOTL.FE.IN,2684793
Central African Republic,CAF,"Population, male",SP.POP.TOTL.MA.IN,2467628
Central Europe and the Baltics,CEB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Central Europe and the Baltics,CEB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Central Europe and the Baltics,CEB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Central Europe and the Baltics,CEB,"Population ages 0-14, female",SP.POP.0014.FE.IN,7433281
Central Europe and the Baltics,CEB,"Population ages 0-14, male",SP.POP.0014.MA.IN,7827222
Central Europe and the Baltics,CEB,"Population ages 15-64, male",SP.POP.1564.MA.IN,32676489
Central Europe and the Baltics,CEB,"Population ages 15-64, female",SP.POP.1564.FE.IN,32091286
Central Europe and the Baltics,CEB,"Population ages 80 and above, male",SP.POP.80UP.MA,1439922
Central Europe and the Baltics,CEB,"Population ages 80 and above, female",SP.POP.80UP.FE,3108116
Central Europe and the Baltics,CEB,"Population, female",SP.POP.TOTL.FE.IN,51635336
Central Europe and the Baltics,CEB,"Population, male",SP.POP.TOTL.MA.IN,48540523
Chad,TCD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Chad,TCD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Chad,TCD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Chad,TCD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Chad,TCD,"Population ages 0-14, female",SP.POP.0014.FE.IN,4452287
Chad,TCD,"Population ages 0-14, male",SP.POP.0014.MA.IN,4576898
Chad,TCD,"Population ages 15-64, male",SP.POP.1564.MA.IN,4932515
Chad,TCD,"Population ages 15-64, female",SP.POP.1564.FE.IN,4956538
Chad,TCD,"Population ages 80 and above, male",SP.POP.80UP.MA,18116
Chad,TCD,"Population ages 80 and above, female",SP.POP.80UP.FE,24815
Chad,TCD,"Population, female",SP.POP.TOTL.FE.IN,9627875
Chad,TCD,"Population, male",SP.POP.TOTL.MA.IN,9691189
Channel Islands,CHI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Channel Islands,CHI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Channel Islands,CHI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Channel Islands,CHI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Channel Islands,CHI,"Population ages 0-14, female",SP.POP.0014.FE.IN,11793
Channel Islands,CHI,"Population ages 0-14, male",SP.POP.0014.MA.IN,12349
Channel Islands,CHI,"Population ages 15-64, male",SP.POP.1564.MA.IN,55395
Channel Islands,CHI,"Population ages 15-64, female",SP.POP.1564.FE.IN,55179
Channel Islands,CHI,"Population ages 80 and above, male",SP.POP.80UP.MA,3550
Channel Islands,CHI,"Population ages 80 and above, female",SP.POP.80UP.FE,5229
Channel Islands,CHI,"Population, female",SP.POP.TOTL.FE.IN,84865
Channel Islands,CHI,"Population, male",SP.POP.TOTL.MA.IN,82826
Chile,CHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Chile,CHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Chile,CHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Chile,CHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Chile,CHL,"Population ages 0-14, female",SP.POP.0014.FE.IN,1676484
Chile,CHL,"Population ages 0-14, male",SP.POP.0014.MA.IN,1741074
Chile,CHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,6802439
Chile,CHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,6746890
Chile,CHL,"Population ages 80 and above, male",SP.POP.80UP.MA,253115
Chile,CHL,"Population ages 80 and above, female",SP.POP.80UP.FE,371391
Chile,CHL,"Population, female",SP.POP.TOTL.FE.IN,9888681
Chile,CHL,"Population, male",SP.POP.TOTL.MA.IN,9770154
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
China,CHN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
China,CHN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
China,CHN,"Population ages 0-14, female",SP.POP.0014.FE.IN,109022006
China,CHN,"Population ages 0-14, male",SP.POP.0014.MA.IN,125009291
China,CHN,"Population ages 15-64, male",SP.POP.1564.MA.IN,502922178
China,CHN,"Population ages 15-64, female",SP.POP.1564.FE.IN,471798189
China,CHN,"Population ages 80 and above, male",SP.POP.80UP.MA,13480058
China,CHN,"Population ages 80 and above, female",SP.POP.80UP.FE,21143382
China,CHN,"Population, female",SP.POP.TOTL.FE.IN,691540464
China,CHN,"Population, male",SP.POP.TOTL.MA.IN,719169536
Colombia,COL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Colombia,COL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Colombia,COL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Colombia,COL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Colombia,COL,"Population ages 0-14, female",SP.POP.0014.FE.IN,5276751
Colombia,COL,"Population ages 0-14, male",SP.POP.0014.MA.IN,5500279
Colombia,COL,"Population ages 15-64, male",SP.POP.1564.MA.IN,18147107
Colombia,COL,"Population ages 15-64, female",SP.POP.1564.FE.IN,18491682
Colombia,COL,"Population ages 80 and above, male",SP.POP.80UP.MA,290957
Colombia,COL,"Population ages 80 and above, female",SP.POP.80UP.FE,491003
Colombia,COL,"Population, female",SP.POP.TOTL.FE.IN,26502596
Colombia,COL,"Population, male",SP.POP.TOTL.MA.IN,25818556
Comoros,COM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Comoros,COM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Comoros,COM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Comoros,COM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Comoros,COM,"Population ages 0-14, female",SP.POP.0014.FE.IN,156719
Comoros,COM,"Population ages 0-14, male",SP.POP.0014.MA.IN,161337
Comoros,COM,"Population ages 15-64, male",SP.POP.1564.MA.IN,248865
Comoros,COM,"Population ages 15-64, female",SP.POP.1564.FE.IN,245429
Comoros,COM,"Population ages 80 and above, male",SP.POP.80UP.MA,2336
Comoros,COM,"Population ages 80 and above, female",SP.POP.80UP.FE,3022
Comoros,COM,"Population, female",SP.POP.TOTL.FE.IN,422690
Comoros,COM,"Population, male",SP.POP.TOTL.MA.IN,427697
"Congo, Dem. Rep.",COD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
"Congo, Dem. Rep.",COD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
"Congo, Dem. Rep.",COD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
"Congo, Dem. Rep.",COD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
