Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
"Micronesia, Fed. Sts.",FSM,"Population, male",SP.POP.TOTL.MA.IN,55739,55975
"Micronesia, Fed. Sts.",FSM,"Population, female",SP.POP.TOTL.FE.IN,56375,56655
Middle East & North Africa,MEA,"Population ages 0-14, male",SP.POP.0014.MA.IN,76201288,76678726
Middle East & North Africa,MEA,"Population ages 0-14, female",SP.POP.0014.FE.IN,72626180,73079480
Middle East & North Africa,MEA,"Population ages 15-64, male",SP.POP.1564.MA.IN,169517522,173791959
Middle East & North Africa,MEA,"Population ages 15-64, female",SP.POP.1564.FE.IN,153016548,156776144
Middle East & North Africa,MEA,"Population ages 80 and above, female",SP.POP.80UP.FE,2208433,2294016
Middle East & North Africa,MEA,"Population ages 80 and above, male",SP.POP.80UP.MA,1465345,1526711
Middle East & North Africa,MEA,"Population, male",SP.POP.TOTL.MA.IN,258069324,263432530
Middle East & North Africa,MEA,"Population, female",SP.POP.TOTL.FE.IN,240000931,244878829
Middle East & North Africa (excluding high income),MNA,"Population ages 0-14, male",SP.POP.0014.MA.IN,68479095,68830674
Middle East & North Africa (excluding high income),MNA,"Population ages 0-14, female",SP.POP.0014.FE.IN,65213153,65552935
Middle East & North Africa (excluding high income),MNA,"Population ages 15-64, male",SP.POP.1564.MA.IN,138955548,142031535
Middle East & North Africa (excluding high income),MNA,"Population ages 15-64, female",SP.POP.1564.FE.IN,135527812,138531216
Middle East & North Africa (excluding high income),MNA,"Population ages 80 and above, female",SP.POP.80UP.FE,1920017,1995791
Middle East & North Africa (excluding high income),MNA,"Population ages 80 and above, male",SP.POP.80UP.MA,1249180,1301508
Middle East & North Africa (excluding high income),MNA,"Population, male",SP.POP.TOTL.MA.IN,218471045,222421512
Middle East & North Africa (excluding high income),MNA,"Population, female",SP.POP.TOTL.FE.IN,213758103,217696677
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 0-14, male",SP.POP.0014.MA.IN,67487063,67821557
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 0-14, female",SP.POP.0014.FE.IN,64253814,64579932
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-64, male",SP.POP.1564.MA.IN,137525173,140562531
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-64, female",SP.POP.1564.FE.IN,134052701,137012992
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 80 and above, female",SP.POP.80UP.FE,1903391,1978044
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 80 and above, male",SP.POP.80UP.MA,1238857,1290556
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, male",SP.POP.TOTL.MA.IN,215963374,219854182
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, female",SP.POP.TOTL.FE.IN,211222162,215098232
Middle income,MIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,772338753,766910807
Middle income,MIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,721377429,717165799
Middle income,MIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,1964151936,1982620203
Middle income,MIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,1904142298,1921316290
Middle income,MIC,"Population ages 80 and above, female",SP.POP.80UP.FE,49825741,51138834
Middle income,MIC,"Population ages 80 and above, male",SP.POP.80UP.MA,31712987,32503928
Middle income,MIC,"Population, male",SP.POP.TOTL.MA.IN,2956887972,2978340620
Middle income,MIC,"Population, female",SP.POP.TOTL.FE.IN,2894978179,2918302619
Moldova,MDA,"Population ages 0-14, male",SP.POP.0014.MA.IN,259743,251161
Moldova,MDA,"Population ages 0-14, female",SP.POP.0014.FE.IN,249673,240205
Moldova,MDA,"Population ages 15-64, male",SP.POP.1564.MA.IN,770324,745320
Moldova,MDA,"Population ages 15-64, female",SP.POP.1564.FE.IN,866657,837322
Moldova,MDA,"Population ages 80 and above, female",SP.POP.80UP.FE,49444,48317
Moldova,MDA,"Population ages 80 and above, male",SP.POP.80UP.MA,15549,14895
Moldova,MDA,"Population, male",SP.POP.TOTL.MA.IN,1164180,1131190
Moldova,MDA,"Population, female",SP.POP.TOTL.FE.IN,1364474,1326593
Monaco,MCO,"Population ages 0-14, male",SP.POP.0014.MA.IN,2546,2601
Monaco,MCO,"Population ages 0-14, female",SP.POP.0014.FE.IN,2476,2532
Monaco,MCO,"Population ages 15-64, male",SP.POP.1564.MA.IN,9644,9730
Monaco,MCO,"Population ages 15-64, female",SP.POP.1564.FE.IN,9836,9929
Monaco,MCO,"Population ages 80 and above, female",SP.POP.80UP.FE,3819,3690
Monaco,MCO,"Population ages 80 and above, male",SP.POP.80UP.MA,3058,2921
Monaco,MCO,"Population, male",SP.POP.TOTL.MA.IN,19072,19069
Monaco,MCO,"Population, female",SP.POP.TOTL.FE.IN,19859,19887
Mongolia,MNG,"Population ages 0-14, male",SP.POP.0014.MA.IN,581366,584517
Mongolia,MNG,"Population ages 0-14, female",SP.POP.0014.FE.IN,547815,551641
Mongolia,MNG,"Population ages 15-64, male",SP.POP.1564.MA.IN,1071113,1086220
Mongolia,MNG,"Population ages 15-64, female",SP.POP.1564.FE.IN,1074941,1089458
Mongolia,MNG,"Population ages 80 and above, female",SP.POP.80UP.FE,16521,16811
Mongolia,MNG,"Population ages 80 and above, male",SP.POP.80UP.MA,8590,8734
Mongolia,MNG,"Population, male",SP.POP.TOTL.MA.IN,1714580,1736814
Mongolia,MNG,"Population, female",SP.POP.TOTL.FE.IN,1719168,1744331
Montenegro,MNE,"Population ages 0-14, male",SP.POP.0014.MA.IN,59064,58535
Montenegro,MNE,"Population ages 0-14, female",SP.POP.0014.FE.IN,54944,54427
Montenegro,MNE,"Population ages 15-64, male",SP.POP.1564.MA.IN,195163,194389
Montenegro,MNE,"Population ages 15-64, female",SP.POP.1564.FE.IN,202215,201204
Montenegro,MNE,"Population ages 80 and above, female",SP.POP.80UP.FE,16813,16760
Montenegro,MNE,"Population ages 80 and above, male",SP.POP.80UP.MA,7363,7196
Montenegro,MNE,"Population, male",SP.POP.TOTL.MA.IN,296958,296508
Montenegro,MNE,"Population, female",SP.POP.TOTL.FE.IN,320255,319669
Morocco,MAR,"Population ages 0-14, male",SP.POP.0014.MA.IN,5052575,5032054
Morocco,MAR,"Population ages 0-14, female",SP.POP.0014.FE.IN,4803903,4786472
Morocco,MAR,"Population ages 15-64, male",SP.POP.1564.MA.IN,12458643,12595353
Morocco,MAR,"Population ages 15-64, female",SP.POP.1564.FE.IN,12210601,12347343
Morocco,MAR,"Population ages 80 and above, female",SP.POP.80UP.FE,222992,237522
Morocco,MAR,"Population ages 80 and above, male",SP.POP.80UP.MA,144807,151317
Morocco,MAR,"Population, male",SP.POP.TOTL.MA.IN,18837517,19023229
Morocco,MAR,"Population, female",SP.POP.TOTL.FE.IN,18491547,18689276
Mozambique,MOZ,"Population ages 0-14, male",SP.POP.0014.MA.IN,7368527,7557379
Mozambique,MOZ,"Population ages 0-14, female",SP.POP.0014.FE.IN,7311541,7495991
Mozambique,MOZ,"Population ages 15-64, male",SP.POP.1564.MA.IN,8145215,8438109
Mozambique,MOZ,"Population ages 15-64, female",SP.POP.1564.FE.IN,8925374,9213073
Mozambique,MOZ,"Population ages 80 and above, female",SP.POP.80UP.FE,49351,52267
Mozambique,MOZ,"Population ages 80 and above, male",SP.POP.80UP.MA,35970,37049
Mozambique,MOZ,"Population, male",SP.POP.TOTL.MA.IN,15823809,16307299
Mozambique,MOZ,"Population, female",SP.POP.TOTL.FE.IN,16832437,17327861
Myanmar,MMR,"Population ages 0-14, male",SP.POP.0014.MA.IN,6822550,6812212
Myanmar,MMR,"Population ages 0-14, female",SP.POP.0014.FE.IN,6470477,6459081
Myanmar,MMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,18379722,18506119
Myanmar,MMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,18387097,18518759
Myanmar,MMR,"Population ages 80 and above, female",SP.POP.80UP.FE,276576,281561
Myanmar,MMR,"Population ages 80 and above, male",SP.POP.80UP.MA,159437,162383
Myanmar,MMR,"Population, male",SP.POP.TOTL.MA.IN,26779327,26956235
Myanmar,MMR,"Population, female",SP.POP.TOTL.FE.IN,26977460,27177563
Namibia,NAM,"Population ages 0-14, male",SP.POP.0014.MA.IN,538887,549975
Namibia,NAM,"Population ages 0-14, female",SP.POP.0014.FE.IN,543953,555032
Namibia,NAM,"Population ages 15-64, male",SP.POP.1564.MA.IN,834150,857838
Namibia,NAM,"Population ages 15-64, female",SP.POP.1564.FE.IN,870863,894432
Namibia,NAM,"Population ages 80 and above, female",SP.POP.80UP.FE,11068,11519
Namibia,NAM,"Population ages 80 and above, male",SP.POP.80UP.MA,4075,4213
Namibia,NAM,"Population, male",SP.POP.TOTL.MA.IN,1410918,1447110
Namibia,NAM,"Population, female",SP.POP.TOTL.FE.IN,1478744,1515985
Nauru,NRU,"Population ages 0-14, male",SP.POP.0014.MA.IN,2333,2335
Nauru,NRU,"Population ages 0-14, female",SP.POP.0014.FE.IN,2189,2199
Nauru,NRU,"Population ages 15-64, male",SP.POP.1564.MA.IN,3560,3589
Nauru,NRU,"Population ages 15-64, female",SP.POP.1564.FE.IN,3431,3434
Nauru,NRU,"Population ages 80 and above, female",SP.POP.80UP.FE,6,6
Nauru,NRU,"Population ages 80 and above, male",SP.POP.80UP.MA,8,8
Nauru,NRU,"Population, male",SP.POP.TOTL.MA.IN,6010,6048
Nauru,NRU,"Population, female",SP.POP.TOTL.FE.IN,5791,5827
Nepal,NPL,"Population ages 0-14, male",SP.POP.0014.MA.IN,4431784,4396179
Nepal,NPL,"Population ages 0-14, female",SP.POP.0014.FE.IN,4167044,4130222
Nepal,NPL,"Population ages 15-64, male",SP.POP.1564.MA.IN,9067626,9015452
Nepal,NPL,"Population ages 15-64, female",SP.POP.1564.FE.IN,10207362,10264009
Nepal,NPL,"Population ages 80 and above, female",SP.POP.80UP.FE,136071,142482
Nepal,NPL,"Population ages 80 and above, male",SP.POP.80UP.MA,96491,101618
Nepal,NPL,"Population, male",SP.POP.TOTL.MA.IN,14345261,14279233
Nepal,NPL,"Population, female",SP.POP.TOTL.FE.IN,15370175,15415381
Netherlands,NLD,"Population ages 0-14, male",SP.POP.0014.MA.IN,1391802,1389078
Netherlands,NLD,"Population ages 0-14, female",SP.POP.0014.FE.IN,1325475,1323108
Netherlands,NLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,5763732,5815302
Netherlands,NLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,5697251,5746182
Netherlands,NLD,"Population ages 80 and above, female",SP.POP.80UP.FE,513541,524238
Netherlands,NLD,"Population ages 80 and above, male",SP.POP.80UP.MA,339593,352466
Netherlands,NLD,"Population, male",SP.POP.TOTL.MA.IN,8789000,8879266
Netherlands,NLD,"Population, female",SP.POP.TOTL.FE.IN,8911982,8997851
New Caledonia,NCL,"Population ages 0-14, male",SP.POP.0014.MA.IN,31743,31725
New Caledonia,NCL,"Population ages 0-14, female",SP.POP.0014.FE.IN,30740,30674
New Caledonia,NCL,"Population ages 15-64, male",SP.POP.1564.MA.IN,95438,96279
New Caledonia,NCL,"Population ages 15-64, female",SP.POP.1564.FE.IN,98213,99046
New Caledonia,NCL,"Population ages 80 and above, female",SP.POP.80UP.FE,3908,3976
New Caledonia,NCL,"Population ages 80 and above, male",SP.POP.80UP.MA,2504,2603
New Caledonia,NCL,"Population, male",SP.POP.TOTL.MA.IN,141591,142962
New Caledonia,NCL,"Population, female",SP.POP.TOTL.FE.IN,145532,146908
New Zealand,NZL,"Population ages 0-14, male",SP.POP.0014.MA.IN,489805,492647
New Zealand,NZL,"Population ages 0-14, female",SP.POP.0014.FE.IN,464054,467083
New Zealand,NZL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1656957,1690365
New Zealand,NZL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1664789,1695597
New Zealand,NZL,"Population ages 80 and above, female",SP.POP.80UP.FE,115511,119029
New Zealand,NZL,"Population ages 80 and above, male",SP.POP.80UP.MA,86233,90432
New Zealand,NZL,"Population, male",SP.POP.TOTL.MA.IN,2541107,2594480
New Zealand,NZL,"Population, female",SP.POP.TOTL.FE.IN,2576093,2628620
Nicaragua,NIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,1012491,1011256
Nicaragua,NIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,982942,981503
Nicaragua,NIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,2150484,2192222
Nicaragua,NIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,2232094,2271570
Nicaragua,NIC,"Population ages 80 and above, female",SP.POP.80UP.FE,36546,37908
Nicaragua,NIC,"Population ages 80 and above, male",SP.POP.80UP.MA,19911,20926
Nicaragua,NIC,"Population, male",SP.POP.TOTL.MA.IN,3309012,3355587
Nicaragua,NIC,"Population, female",SP.POP.TOTL.FE.IN,3421642,3468026
Niger,NER,"Population ages 0-14, male",SP.POP.0014.MA.IN,6088934,6244598
Niger,NER,"Population ages 0-14, female",SP.POP.0014.FE.IN,5890377,6041572
Niger,NER,"Population ages 15-64, male",SP.POP.1564.MA.IN,6464304,6725249
Niger,NER,"Population ages 15-64, female",SP.POP.1564.FE.IN,6222719,6475868
Niger,NER,"Population ages 80 and above, female",SP.POP.80UP.FE,35105,37213
Niger,NER,"Population ages 80 and above, male",SP.POP.80UP.MA,22951,24360
Niger,NER,"Population, male",SP.POP.TOTL.MA.IN,12851424,13282161
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,12460549,12877706
Nigeria,NGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,47476763,47954288
Nigeria,NGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,46140470,46599425
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,62125746,63979528
Nigeria,NGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,60695667,62449038
Nigeria,NGA,"Population ages 80 and above, female",SP.POP.80UP.FE,395669,408847
Nigeria,NGA,"Population ages 80 and above, male",SP.POP.80UP.MA,337302,349849
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,112784704,115206932
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,110366192,112676013
North America,NAC,"Population ages 0-14, male",SP.POP.0014.MA.IN,33688305,33375205
North America,NAC,"Population ages 0-14, female",SP.POP.0014.FE.IN,31970062,31697615
North America,NAC,"Population ages 15-64, male",SP.POP.1564.MA.IN,124049318,124559576
North America,NAC,"Population ages 15-64, female",SP.POP.1564.FE.IN,118790884,119287495
North America,NAC,"Population ages 80 and above, female",SP.POP.80UP.FE,8594232,8953864
North America,NAC,"Population ages 80 and above, male",SP.POP.80UP.MA,5756805,6070051
North America,NAC,"Population, male",SP.POP.TOTL.MA.IN,186892111,188230160
North America,NAC,"Population, female",SP.POP.TOTL.FE.IN,185383105,186847194
North Macedonia,MKD,"Population ages 0-14, male",SP.POP.0014.MA.IN,160938,159585
North Macedonia,MKD,"Population ages 0-14, female",SP.POP.0014.FE.IN,154094,152384
North Macedonia,MKD,"Population ages 15-64, male",SP.POP.1564.MA.IN,596636,592535
North Macedonia,MKD,"Population ages 15-64, female",SP.POP.1564.FE.IN,607779,603413
North Macedonia,MKD,"Population ages 80 and above, female",SP.POP.80UP.FE,37389,38238
North Macedonia,MKD,"Population ages 80 and above, male",SP.POP.80UP.MA,19459,19805
North Macedonia,MKD,"Population, male",SP.POP.TOTL.MA.IN,890868,888945
North Macedonia,MKD,"Population, female",SP.POP.TOTL.FE.IN,940844,938871
Northern Mariana Islands,MNP,"Population ages 0-14, male",SP.POP.0014.MA.IN,5564,5376
Northern Mariana Islands,MNP,"Population ages 0-14, female",SP.POP.0014.FE.IN,5010,4820
Northern Mariana Islands,MNP,"Population ages 15-64, male",SP.POP.1564.MA.IN,16878,16412
Northern Mariana Islands,MNP,"Population ages 15-64, female",SP.POP.1564.FE.IN,15041,14593
Northern Mariana Islands,MNP,"Population ages 80 and above, female",SP.POP.80UP.FE,197,203
Northern Mariana Islands,MNP,"Population ages 80 and above, male",SP.POP.80UP.MA,136,140
Northern Mariana Islands,MNP,"Population, male",SP.POP.TOTL.MA.IN,24266,23798
Northern Mariana Islands,MNP,"Population, female",SP.POP.TOTL.FE.IN,21812,21345
Norway,NOR,"Population ages 0-14, male",SP.POP.0014.MA.IN,470442,467874
Norway,NOR,"Population ages 0-14, female",SP.POP.0014.FE.IN,445600,443233
Norway,NOR,"Population ages 15-64, male",SP.POP.1564.MA.IN,1811636,1832164
Norway,NOR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1729150,1753330
Norway,NOR,"Population ages 80 and above, female",SP.POP.80UP.FE,144762,148031
Norway,NOR,"Population ages 80 and above, male",SP.POP.80UP.MA,98355,102510
Norway,NOR,"Population, male",SP.POP.TOTL.MA.IN,2751427,2781137
Norway,NOR,"Population, female",SP.POP.TOTL.FE.IN,2705700,2738457
Not classified,INX,"Population ages 0-14, male",SP.POP.0014.MA.IN,..,..
Not classified,INX,"Population ages 0-14, female",SP.POP.0014.FE.IN,..,..
Not classified,INX,"Population ages 15-64, male",SP.POP.1564.MA.IN,..,..
Not classified,INX,"Population ages 15-64, female",SP.POP.1564.FE.IN,..,..
Not classified,INX,"Population ages 80 and above, female",SP.POP.80UP.FE,..,..
Not classified,INX,"Population ages 80 and above, male",SP.POP.80UP.MA,..,..
Not classified,INX,"Population, male",SP.POP.TOTL.MA.IN,..,..
Not classified,INX,"Population, female",SP.POP.TOTL.FE.IN,..,..
OECD members,OED,"Population ages 0-14, male",SP.POP.0014.MA.IN,121434188,120251379
OECD members,OED,"Population ages 0-14, female",SP.POP.0014.FE.IN,115714727,114615420
OECD members,OED,"Population ages 15-64, male",SP.POP.1564.MA.IN,450051411,451800656
OECD members,OED,"Population ages 15-64, female",SP.POP.1564.FE.IN,444656849,446187480
OECD members,OED,"Population ages 80 and above, female",SP.POP.80UP.FE,40541995,41513562
OECD members,OED,"Population ages 80 and above, male",SP.POP.80UP.MA,25118318,25941404
OECD members,OED,"Population, male",SP.POP.TOTL.MA.IN,681005450,684497418
OECD members,OED,"Population, female",SP.POP.TOTL.FE.IN,697501539,701225985
Oman,OMN,"Population ages 0-14, male",SP.POP.0014.MA.IN,632175,649112
Oman,OMN,"Population ages 0-14, female",SP.POP.0014.FE.IN,608131,624706
Oman,OMN,"Population ages 15-64, male",SP.POP.1564.MA.IN,2219007,2420570
Oman,OMN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1145206,1220548
Oman,OMN,"Population ages 80 and above, female",SP.POP.80UP.FE,11169,13190
Oman,OMN,"Population ages 80 and above, male",SP.POP.80UP.MA,8914,10237
Oman,OMN,"Population, male",SP.POP.TOTL.MA.IN,2911700,3134491
Oman,OMN,"Population, female",SP.POP.TOTL.FE.IN,1818526,1914778
Other small states,OSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,1708751,1709517
Other small states,OSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,1644386,1644563
Other small states,OSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,5097162,5178327
Other small states,OSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,4456217,4521330
Other small states,OSS,"Population ages 80 and above, female",SP.POP.80UP.FE,178786,183420
Other small states,OSS,"Population ages 80 and above, male",SP.POP.80UP.MA,98609,101716
Other small states,OSS,"Population, male",SP.POP.TOTL.MA.IN,7374600,7478014
Other small states,OSS,"Population, female",SP.POP.TOTL.FE.IN,6843118,6933907
Pacific island small states,PSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,460774,463741
Pacific island small states,PSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,438163,440110
Pacific island small states,PSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,811575,823533
Pacific island small states,PSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,812530,824951
Pacific island small states,PSS,"Population ages 80 and above, female",SP.POP.80UP.FE,10817,10956
Pacific island small states,PSS,"Population ages 80 and above, male",SP.POP.80UP.MA,7295,7249
Pacific island small states,PSS,"Population, male",SP.POP.TOTL.MA.IN,1332429,1348918
Pacific island small states,PSS,"Population, female",SP.POP.TOTL.FE.IN,1323620,1340306
Pakistan,PAK,"Population ages 0-14, male",SP.POP.0014.MA.IN,46524687,46883105
Pakistan,PAK,"Population ages 0-14, female",SP.POP.0014.FE.IN,44399502,44787762
Pakistan,PAK,"Population ages 15-64, male",SP.POP.1564.MA.IN,72861568,74019809
Pakistan,PAK,"Population ages 15-64, female",SP.POP.1564.FE.IN,69894725,71427859
Pakistan,PAK,"Population ages 80 and above, female",SP.POP.80UP.FE,706796,740603
Pakistan,PAK,"Population ages 80 and above, male",SP.POP.80UP.MA,564819,583624
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,124068400,125731249
Pakistan,PAK,"Population, female",SP.POP.TOTL.FE.IN,119632267,121773246
Palau,PLW,"Population ages 0-14, male",SP.POP.0014.MA.IN,1738,1715
Palau,PLW,"Population ages 0-14, female",SP.POP.0014.FE.IN,1603,1572
Palau,PLW,"Population ages 15-64, male",SP.POP.1564.MA.IN,6991,6950
Palau,PLW,"Population ages 15-64, female",SP.POP.1564.FE.IN,5583,5567
Palau,PLW,"Population ages 80 and above, female",SP.POP.80UP.FE,155,159
Palau,PLW,"Population ages 80 and above, male",SP.POP.80UP.MA,77,82
Palau,PLW,"Population, male",SP.POP.TOTL.MA.IN,9579,9555
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,8180,8172
Panama,PAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,579041,577767
Panama,PAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,550639,549237
Panama,PAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1448084,1469783
Panama,PAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1437224,1458155
Panama,PAN,"Population ages 80 and above, female",SP.POP.80UP.FE,50042,52754
Panama,PAN,"Population ages 80 and above, male",SP.POP.80UP.MA,31727,33661
Panama,PAN,"Population, male",SP.POP.TOTL.MA.IN,2201198,2229872
Panama,PAN,"Population, female",SP.POP.TOTL.FE.IN,2199575,2228887
Papua New Guinea,PNG,"Population ages 0-14, male",SP.POP.0014.MA.IN,1809195,1823610
Papua New Guinea,PNG,"Population ages 0-14, female",SP.POP.0014.FE.IN,1671629,1688526
Papua New Guinea,PNG,"Population ages 15-64, male",SP.POP.1564.MA.IN,3275961,3344727
Papua New Guinea,PNG,"Population ages 15-64, female",SP.POP.1564.FE.IN,3115085,3184895
Papua New Guinea,PNG,"Population ages 80 and above, female",SP.POP.80UP.FE,17604,18346
Papua New Guinea,PNG,"Population ages 80 and above, male",SP.POP.80UP.MA,16181,16507
Papua New Guinea,PNG,"Population, male",SP.POP.TOTL.MA.IN,5257153,5347981
Papua New Guinea,PNG,"Population, female",SP.POP.TOTL.FE.IN,4946016,5041654
Paraguay,PRY,"Population ages 0-14, male",SP.POP.0014.MA.IN,999717,1007084
Paraguay,PRY,"Population ages 0-14, female",SP.POP.0014.FE.IN,955844,962731
Paraguay,PRY,"Population ages 15-64, male",SP.POP.1564.MA.IN,2204114,2231584
Paraguay,PRY,"Population ages 15-64, female",SP.POP.1564.FE.IN,2179551,2206825
Paraguay,PRY,"Population ages 80 and above, female",SP.POP.80UP.FE,43649,45322
Paraguay,PRY,"Population ages 80 and above, male",SP.POP.80UP.MA,27232,28083
Paraguay,PRY,"Population, male",SP.POP.TOTL.MA.IN,3391532,3432398
Paraguay,PRY,"Population, female",SP.POP.TOTL.FE.IN,3368932,3411748
Peru,PER,"Population ages 0-14, male",SP.POP.0014.MA.IN,4218534,4195766
Peru,PER,"Population ages 0-14, female",SP.POP.0014.FE.IN,4071702,4048404
Peru,PER,"Population ages 15-64, male",SP.POP.1564.MA.IN,11068325,11231218
Peru,PER,"Population ages 15-64, female",SP.POP.1564.FE.IN,11167464,11326639
Peru,PER,"Population ages 80 and above, female",SP.POP.80UP.FE,371440,379940
Peru,PER,"Population ages 80 and above, male",SP.POP.80UP.MA,276280,282030
Peru,PER,"Population, male",SP.POP.TOTL.MA.IN,16651798,16835443
Peru,PER,"Population, female",SP.POP.TOTL.FE.IN,16823640,17010174
Philippines,PHL,"Population ages 0-14, male",SP.POP.0014.MA.IN,17016436,16752191
Philippines,PHL,"Population ages 0-14, female",SP.POP.0014.FE.IN,16410456,16115364
Philippines,PHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,37467931,38056687
Philippines,PHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,37324214,37921186
Philippines,PHL,"Population ages 80 and above, female",SP.POP.80UP.FE,435104,449186
Philippines,PHL,"Population ages 80 and above, male",SP.POP.80UP.MA,174979,180320
Philippines,PHL,"Population, male",SP.POP.TOTL.MA.IN,56849247,57310817
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,57115091,57580382
Poland,POL,"Population ages 0-14, male",SP.POP.0014.MA.IN,2896197,2843515
Poland,POL,"Population ages 0-14, female",SP.POP.0014.FE.IN,2746278,2695089
Poland,POL,"Population ages 15-64, male",SP.POP.1564.MA.IN,12143168,12047064
Poland,POL,"Population ages 15-64, female",SP.POP.1564.FE.IN,12032899,11925305
Poland,POL,"Population ages 80 and above, female",SP.POP.80UP.FE,1084129,1074635
Poland,POL,"Population ages 80 and above, male",SP.POP.80UP.MA,481195,480738
Poland,POL,"Population, male",SP.POP.TOTL.MA.IN,17846011,17778895
Poland,POL,"Population, female",SP.POP.TOTL.FE.IN,18975738,18908458
Portugal,PRT,"Population ages 0-14, male",SP.POP.0014.MA.IN,694025,697975
Portugal,PRT,"Population ages 0-14, female",SP.POP.0014.FE.IN,662670,665937
Portugal,PRT,"Population ages 15-64, male",SP.POP.1564.MA.IN,3219085,3249752
Portugal,PRT,"Population ages 15-64, female",SP.POP.1564.FE.IN,3386867,3413952
Portugal,PRT,"Population ages 80 and above, female",SP.POP.80UP.FE,448170,461481
Portugal,PRT,"Population ages 80 and above, male",SP.POP.80UP.MA,261298,271104
Portugal,PRT,"Population, male",SP.POP.TOTL.MA.IN,4970696,5039019
Portugal,PRT,"Population, female",SP.POP.TOTL.FE.IN,5463636,5539155
Post-demographic dividend,PST,"Population ages 0-14, male",SP.POP.0014.MA.IN,88646320,87400795
Post-demographic dividend,PST,"Population ages 0-14, female",SP.POP.0014.FE.IN,84051772,82907914
Post-demographic dividend,PST,"Population ages 15-64, male",SP.POP.1564.MA.IN,363036345,362793811
Post-demographic dividend,PST,"Population ages 15-64, female",SP.POP.1564.FE.IN,355807086,355302327
Post-demographic dividend,PST,"Population ages 80 and above, female",SP.POP.80UP.FE,38753039,39527063
Post-demographic dividend,PST,"Population ages 80 and above, male",SP.POP.80UP.MA,23591632,24316767
Post-demographic dividend,PST,"Population, male",SP.POP.TOTL.MA.IN,551343252,552211410
Post-demographic dividend,PST,"Population, female",SP.POP.TOTL.FE.IN,566218550,567024751
Pre-demographic dividend,PRE,"Population ages 0-14, male",SP.POP.0014.MA.IN,226761294,230681350
Pre-demographic dividend,PRE,"Population ages 0-14, female",SP.POP.0014.FE.IN,221741641,225544610
Pre-demographic dividend,PRE,"Population ages 15-64, male",SP.POP.1564.MA.IN,284985904,294171880
Pre-demographic dividend,PRE,"Population ages 15-64, female",SP.POP.1564.FE.IN,287599530,296692973
Pre-demographic dividend,PRE,"Population ages 80 and above, female",SP.POP.80UP.FE,2177884,2247210
Pre-demographic dividend,PRE,"Population ages 80 and above, male",SP.POP.80UP.MA,1482156,1533361
Pre-demographic dividend,PRE,"Population, male",SP.POP.TOTL.MA.IN,525218879,538762644
Pre-demographic dividend,PRE,"Population, female",SP.POP.TOTL.FE.IN,525982672,539461400
